"bed","row","col","unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","missing.date","census.date","survey.notes","pop","bud.date_dfp","flower.date_dfp","fruit.date_dfp","last.FL.date_dfp","last.FR.date_dfp","death.date_dfp","missing.date_dfp"
"E",44,"C","1054",2024-03-28,2024-04-19,2024-04-26,2024-05-24,2024-05-24,2024-11-08,NA,NA,NA,NA,115,137,144,172,172,340,NA
"E",44,"D","1090",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",45,"C","1",2024-03-08,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,"TM2",95,123,130,158,164,NA,NA
"E",45,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",46,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",46,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",1,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",2,"A","1082",2024-05-03,2024-05-10,2024-05-24,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,151,158,172,196,196,NA,NA
"F",2,"B","1251",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,123,130,158,164,NA,NA
"F",3,"A","1379",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"F",3,"B","534",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"F",4,"A","1094",NA,NA,NA,NA,NA,2024-05-31,NA,NA,"4/26 white spots",NA,NA,NA,NA,NA,NA,179,NA
"F",4,"B","1339",NA,NA,NA,NA,NA,2024-04-12,NA,NA,"3/19 leaves dying",NA,NA,NA,NA,NA,NA,130,NA
"F",5,"A","746",2024-03-08,2024-03-28,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,95,115,130,172,172,NA,NA
"F",5,"B","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV",NA,NA,NA,NA,NA,NA,NA
"F",6,"A","130",NA,NA,NA,NA,NA,2024-03-19,NA,NA,"3/8 leaves dying","WL2",NA,NA,NA,NA,NA,106,NA
"F",6,"B","254",2024-03-28,2024-04-19,2024-05-16,2024-05-31,2024-05-31,NA,NA,NA,"5/16 fruiting before today","CC",115,137,164,179,179,NA,NA
"F",7,"A","731",2024-03-08,2024-03-28,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,95,115,130,172,172,NA,NA
"F",7,"B","214",NA,NA,NA,NA,NA,NA,NA,NA,"11/8 alive/ V","BH",NA,NA,NA,NA,NA,NA,NA
"F",8,"A","142",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,179,NA
"F",8,"B","190",NA,NA,NA,NA,NA,2024-03-28,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,115,NA
"F",9,"A","2001",2024-04-12,2024-04-12,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,130,130,144,179,179,NA,NA
"F",9,"B","178",2024-03-28,NA,NA,NA,NA,2024-03-19,NA,NA,NA,"WL2",115,NA,NA,NA,NA,106,NA
"F",10,"A","550",2024-04-12,2024-05-03,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,130,151,151,186,186,NA,NA
"F",10,"B","282",NA,NA,NA,NA,NA,2024-03-19,NA,NA,"3/8 leaves dying stem turgid","LV1",NA,NA,NA,NA,NA,106,NA
"F",11,"A","657",2024-03-19,2024-04-12,2024-04-19,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,106,130,137,164,172,NA,NA
"F",11,"B","500",2024-04-05,2024-04-26,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,123,144,151,186,186,NA,NA
"F",12,"A","2037",NA,NA,NA,NA,NA,NA,NA,NA,"2/2 crow pulled out - replanted 2/9 leaf edges yellowing",NA,NA,NA,NA,NA,NA,NA,NA
"F",12,"B","1046",2024-04-26,2024-05-16,2024-05-16,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,144,164,164,172,172,NA,NA
"F",13,"A","1280",2024-03-19,2024-04-12,2024-04-19,2024-05-03,2024-05-10,NA,NA,"5/14/24",NA,NA,106,130,137,151,158,NA,NA
"F",13,"B","1112",NA,NA,NA,NA,NA,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA
"F",14,"A","682",2024-02-16,2024-03-19,2024-03-28,2024-05-03,2024-05-10,NA,NA,"5/14/24","4/12 lot of fruit 4/26 near last flower",NA,74,106,115,151,158,NA,NA
"F",14,"B","488",2024-04-12,2024-04-19,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,130,137,144,186,186,NA,NA
"F",15,"A","355",NA,NA,NA,NA,NA,2024-05-10,NA,NA,NA,"WL1",NA,NA,NA,NA,NA,158,NA
"F",15,"B","1010",2024-03-28,2024-04-12,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,130,144,186,186,NA,NA
"F",16,"A","166",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,340,NA
"F",16,"B","1034",NA,NA,NA,NA,NA,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA
"F",17,"A","1198",2024-03-19,2024-04-05,2024-04-19,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,106,123,137,172,172,NA,NA
"F",17,"B","1227",2024-03-01,2024-03-28,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,88,115,130,158,164,NA,NA
"F",18,"A","202",2024-04-05,2024-04-26,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,"BH",123,144,151,186,186,NA,NA
"F",18,"B","986",2024-03-19,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,106,123,130,164,164,NA,NA
"F",19,"A","1140",NA,NA,NA,NA,NA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA
"F",19,"B","154",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,179,NA
"F",20,"A","1266",2024-02-16,2024-03-19,2024-03-28,2024-05-16,2024-05-16,NA,NA,NA,"5/3 near last flower",NA,74,106,115,164,164,NA,NA
"F",20,"B","998",2024-03-19,2024-04-26,2024-04-26,2024-05-24,2024-05-24,NA,NA,NA,"4/26 white spots",NA,106,144,144,172,172,NA,NA
"F",21,"A","860",NA,NA,NA,NA,NA,2024-05-03,NA,NA,"4/26 leaves dying",NA,NA,NA,NA,NA,NA,151,NA
"F",21,"B","106",NA,NA,NA,NA,NA,2024-03-19,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,106,NA
"F",22,"A","1292",2024-04-12,2024-04-19,2024-04-26,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,130,137,144,164,172,NA,NA
"F",22,"B","1022",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"F",23,"A","563",2024-04-12,2024-04-26,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,130,144,151,186,186,NA,NA
"F",23,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",24,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",24,"B","1005",2024-03-28,2024-04-12,2024-04-26,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,115,130,144,164,164,NA,NA
"F",25,"A","40",2024-04-05,2024-04-12,2024-04-19,2024-05-10,2024-05-10,NA,NA,"14-May","4/12 budding date written in 1300 4/17 fixed","TM2",123,130,137,158,158,NA,NA
"F",25,"B","1300",2024-05-24,NA,NA,NA,NA,2024-05-31,NA,NA,"12/21 some roots exposed 4/12 not budding wrote in wrong row 4/17 fixed Marked burs",NA,172,NA,NA,NA,NA,179,NA
"F",26,"A","26",NA,NA,NA,NA,NA,2023-12-04,NA,NA,"dead at planting","TM2",NA,NA,NA,NA,NA,0,NA
"F",26,"B","68",2024-03-01,2024-03-28,2024-04-12,2024-05-10,2024-05-10,NA,NA,"14-May","4/26 may last flower","TM2",88,115,130,158,158,NA,NA
"F",27,"A","101",NA,NA,NA,NA,NA,2024-04-05,NA,NA,"3/19 leaves dying","WL2",NA,NA,NA,NA,NA,123,NA
"F",27,"B","887",NA,NA,NA,NA,NA,2024-07-11,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,220,NA
"F",28,"A","558",2024-03-19,2024-04-12,2024-04-19,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,130,137,179,179,NA,NA
"F",28,"B","664",2024-03-19,2024-04-12,2024-04-26,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,106,130,144,164,164,NA,NA
"F",29,"A","1147",NA,NA,NA,NA,NA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA
"F",29,"B","570",2024-04-12,2024-04-26,2024-05-03,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,130,144,151,179,179,NA,NA
"F",30,"A","386",2024-05-03,2024-05-16,2024-05-16,2024-07-11,2024-07-11,NA,NA,NA,NA,NA,151,164,164,220,220,NA,NA
"F",30,"B","1287",2024-03-01,2024-03-28,2024-04-12,2024-05-03,2024-05-10,NA,NA,"14-May",NA,NA,88,115,130,151,158,NA,NA
"F",31,"A","938",NA,NA,NA,NA,NA,2024-05-03,NA,NA,"4/26 leave dying",NA,NA,NA,NA,NA,NA,151,NA
"F",31,"B","1089",NA,NA,NA,NA,NA,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA
"F",32,"A","1260",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death by crow",NA,NA,NA,NA,NA,NA,NA,53
"F",32,"B","185",NA,NA,NA,NA,NA,2024-03-19,NA,NA,"3/8 leaves dying","WL2",NA,NA,NA,NA,NA,106,NA
"F",33,"A","137",NA,NA,NA,NA,NA,2024-05-10,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,158,NA
"F",33,"B","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,NA,NA
"F",34,"A","714",2024-03-19,2024-04-12,2024-04-19,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,106,130,137,164,172,NA,NA
"F",34,"B","55",2024-03-19,2024-04-12,2024-04-19,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",106,130,137,164,164,NA,NA
"F",35,"A","726",2024-04-19,2024-04-26,2024-05-03,2024-05-16,2024-05-24,NA,NA,NA,"2/2 crow pulled out/cut in half-replanted 2/9 reestablist",NA,137,144,151,164,172,NA,NA
"F",35,"B","1222",2024-04-05,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,"12/21 some roots exposed",NA,123,130,137,186,186,NA,NA
"F",36,"A","855",NA,NA,NA,NA,NA,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA
"F",36,"B","426",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,123,130,158,164,NA,NA
"F",37,"A","807",2024-04-26,2024-04-26,2024-05-03,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,144,144,151,196,196,NA,NA
"F",37,"B","1135",NA,NA,NA,NA,NA,2024-05-03,NA,NA,"4/26 leaves dying",NA,NA,NA,NA,NA,NA,151,NA
"F",38,"A","773",2024-03-08,2024-03-28,2024-04-05,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,95,115,123,164,172,NA,NA
"F",38,"B","1275",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"12/21 some roots exposed",NA,NA,NA,NA,NA,NA,340,NA
"F",39,"A","2032",2024-03-19,2024-04-19,2024-04-19,2024-05-03,2024-05-10,NA,NA,NA,"11/8 alive/V",NA,106,137,137,151,158,NA,NA
"F",39,"B","1053",2024-04-12,2024-04-26,2024-05-03,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,130,144,151,179,179,NA,NA
"F",40,"A","630",2024-03-08,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,95,123,130,164,164,NA,NA
"F",40,"B","541",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"3/19 leaves dying",NA,NA,NA,NA,NA,NA,115,NA
"F",41,"A","1334",NA,NA,NA,NA,NA,2024-05-03,NA,NA,"4/26 leaves dying",NA,NA,NA,NA,NA,NA,151,NA
"F",41,"B","450",2024-03-19,2024-04-12,2024-04-19,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,106,130,137,164,172,NA,NA
"F",42,"A","264",NA,NA,NA,NA,NA,2024-05-16,NA,NA,NA,"WV",NA,NA,NA,NA,NA,164,NA
"F",42,"B","2044",2024-05-03,2024-05-10,2024-05-16,2024-07-03,2024-07-03,NA,NA,NA,"3/8 strange ends of branches 11/8 alive/V/dying",NA,151,158,164,212,212,NA,NA
"F",43,"A","529",NA,NA,NA,NA,NA,NA,2024-03-28,NA,"3/1 ripped out reburied 3/19 leaves dying",NA,NA,NA,NA,NA,NA,NA,115
"F",43,"B","173",NA,NA,NA,NA,NA,2024-05-03,NA,NA,"4/26 leaves dying","WL2",NA,NA,NA,NA,NA,151,NA
"F",44,"A","221",2024-04-12,2024-04-26,2024-05-03,2024-05-16,2024-05-31,NA,NA,NA,NA,"DPR",130,144,151,164,179,NA,NA
"F",44,"B","149",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,179,NA
"F",45,"A","197",2024-04-26,2024-05-16,2024-05-16,2024-06-17,2024-06-17,NA,NA,NA,NA,"BH",144,164,164,196,196,NA,NA
"F",45,"B","362",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,"WL1",NA,NA,NA,NA,NA,172,NA
"F",46,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",46,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",2,"C","764",2024-03-28,2024-04-19,2024-04-26,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,115,137,144,164,164,NA,NA
"F",2,"D","5",2024-03-19,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",106,123,130,164,164,NA,NA
"F",3,"C","443",2024-03-19,2024-04-12,2024-04-19,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,130,137,179,179,NA,NA
"F",3,"D","1059",2024-04-19,2024-05-03,2024-05-10,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,137,151,158,179,179,NA,NA
"F",4,"C","669",2024-03-19,2024-04-12,2024-04-19,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,106,130,137,164,164,NA,NA
"F",4,"D","515",NA,NA,NA,NA,NA,NA,NA,NA,"5/3 white spots",NA,NA,NA,NA,NA,NA,NA,NA
"F",5,"C","707",2024-04-12,2024-04-26,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,130,144,151,186,186,NA,NA
"F",5,"D","31",NA,NA,NA,NA,NA,2024-02-09,NA,NA,"12/21 whole plant replanted/very little roots left 12/","TM2",NA,NA,NA,NA,NA,67,NA
"F",6,"C","455",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"F",6,"D","93",NA,NA,NA,NA,NA,2024-02-16,NA,NA,"2/16 broken at base","TM2",NA,NA,NA,NA,NA,74,NA
"F",7,"C","2025",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"F",7,"D","1215",2024-03-28,2024-04-19,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,115,137,144,179,179,NA,NA
"F",8,"C","375",NA,NA,NA,NA,NA,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA
"F",8,"D","641",2024-03-19,2024-04-12,2024-04-19,2024-05-31,2024-06-17,NA,NA,NA,NA,NA,106,130,137,179,196,NA,NA
"F",9,"C","306",NA,NA,NA,NA,NA,2023-12-04,NA,NA,"dead at planting","YO11",NA,NA,NA,NA,NA,0,NA
"F",9,"D","471",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"F",10,"C","621",2024-03-01,2024-03-28,2024-04-05,2024-05-16,2024-05-31,NA,NA,NA,NA,NA,88,115,123,164,179,NA,NA
"F",10,"D","575",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death - by crow",NA,NA,NA,NA,NA,NA,NA,53
"F",11,"C","77",2024-01-26,2024-03-01,2024-03-19,2024-05-03,2024-05-16,NA,NA,NA,"4/12 Lots of fruit 4/26 near last flower","TM2",53,88,106,151,164,NA,NA
"F",11,"D","795",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"F",12,"C","914",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"F",12,"D","431",2024-03-19,2024-04-12,2024-04-19,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,106,130,137,172,172,NA,NA
"F",13,"C","778",2024-02-23,2024-03-19,NA,NA,NA,2024-04-05,NA,NA,"3/19 leaves wilting",NA,81,106,NA,NA,NA,123,NA
"F",13,"D","848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",14,"C","238",2024-04-05,2024-04-26,2024-05-03,2024-05-24,2024-05-24,NA,NA,NA,NA,"DPR",123,144,151,172,172,NA,NA
"F",14,"D","1070",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"F",15,"C","118",NA,NA,NA,NA,NA,2024-06-27,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,206,NA
"F",15,"D","2013",NA,NA,NA,NA,NA,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA
"F",16,"C","400",2024-03-01,2024-03-28,2024-04-05,2024-05-10,2024-05-10,NA,NA,"14-May",NA,NA,88,115,123,158,158,NA,NA
"F",16,"D","606",2024-03-28,2024-04-12,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,130,144,186,186,NA,NA
"F",17,"C","1239",2024-03-01,2024-03-28,2024-04-05,2024-05-10,2024-05-10,NA,NA,NA,NA,NA,88,115,123,158,158,NA,NA
"F",17,"D","226",2024-04-26,2024-04-26,2024-05-10,2024-06-17,2024-06-17,NA,NA,NA,NA,"DPR",144,144,158,196,196,NA,NA
"F",18,"C","2049",2024-04-12,2024-04-26,2024-05-10,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,130,144,158,196,196,NA,NA
"F",18,"D","719",2024-03-08,2024-03-28,2024-04-05,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,95,115,123,179,179,NA,NA
"F",19,"C","1312",2024-05-24,2024-05-31,2024-06-17,2024-07-03,2024-07-03,2024-11-08,NA,NA,NA,NA,172,179,196,212,212,340,NA
"F",19,"D","1152",NA,NA,NA,NA,NA,NA,NA,NA,"1/26 crow pulled out-replanted 2/9 leaf discoloration -",NA,NA,NA,NA,NA,NA,NA,NA
"F",20,"C","47",2024-03-08,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,"12/28 stem damage","TM2",95,123,130,158,164,NA,NA
"F",20,"D","340",2024-04-26,2024-05-10,NA,NA,NA,2024-05-16,NA,NA,NA,"SQ3",144,158,NA,NA,NA,164,NA
"F",21,"C","61",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-10,NA,NA,"14-May",NA,"TM2",106,123,130,158,158,NA,NA
"F",21,"D","1366",2024-03-19,2024-04-05,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,123,130,179,179,NA,NA
"F",22,"C","829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",22,"D","19",2024-03-08,2024-03-28,2024-04-12,2024-05-10,2024-05-10,NA,NA,"14-May",NA,"TM2",95,115,130,158,158,NA,NA
"F",23,"C","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",23,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",24,"C","652",2024-03-08,2024-03-28,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,95,115,130,164,164,NA,NA
"F",24,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",25,"C","1101",NA,NA,NA,NA,NA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA
"F",25,"D","1386",2024-05-03,2024-05-16,2024-05-24,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,151,164,172,196,196,NA,NA
"F",26,"C","495",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,123,130,158,164,NA,NA
"F",26,"D","843",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"F",27,"C","787",2024-05-31,2024-05-31,NA,NA,NA,NA,NA,NA,"11/8 alive/V",NA,179,179,NA,NA,NA,NA,NA
"F",27,"D","1374",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,"3/28 weird buds",NA,106,130,137,186,186,NA,NA
"F",28,"C","466",2024-04-12,2024-04-19,2024-04-26,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,130,137,144,164,172,NA,NA
"F",28,"D","321",NA,NA,NA,NA,NA,2024-02-23,NA,NA,NA,"YO11",NA,NA,NA,NA,NA,81,NA
"F",29,"C","691",2024-03-01,2024-03-19,2024-03-28,2024-05-10,2024-05-10,NA,NA,"14-May",NA,NA,88,106,115,158,158,NA,NA
"F",29,"D","209",2024-04-26,NA,NA,NA,NA,2024-05-10,NA,NA,NA,"BH",144,NA,NA,NA,NA,158,NA
"F",30,"C","350",NA,NA,NA,NA,NA,2024-03-01,NA,NA,"2/9 stem broken at base - leaves yellowing","WL1",NA,NA,NA,NA,NA,88,NA
"F",30,"D","483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",31,"C","1234",NA,NA,NA,NA,NA,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA
"F",31,"D","2008",2024-04-12,2024-04-26,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,130,144,144,196,196,NA,NA
"F",32,"C","676",2024-03-08,2024-04-05,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,95,123,130,172,172,NA,NA
"F",32,"D","113",2024-04-12,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",130,NA,NA,NA,NA,179,NA
"F",33,"C","246",2024-03-19,2024-04-05,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,"CC",106,123,130,179,179,NA,NA
"F",33,"D","86",2024-03-19,2024-04-12,2024-04-19,2024-05-10,2024-05-16,NA,NA,NA,"2/2 crow pulled out-replant 2/9 reestablished","TM2",106,130,137,158,164,NA,NA
"F",34,"C","1029",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"F",34,"D","233",2024-04-12,2024-04-26,2024-05-10,2024-05-24,2024-05-24,NA,NA,NA,NA,"DPR",130,144,158,172,172,NA,NA
"F",35,"C","276",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WV",NA,NA,NA,NA,NA,340,NA
"F",35,"D","993",2024-03-08,2024-03-19,2024-03-28,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,95,106,115,172,172,NA,NA
"F",36,"C","1185",NA,NA,NA,NA,NA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA
"F",36,"D","1041",NA,NA,NA,NA,NA,2024-07-11,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,220,NA
"F",37,"C","1065",2024-04-12,2024-04-26,2024-05-03,2024-06-07,2024-06-17,NA,NA,NA,NA,NA,130,144,151,186,196,NA,NA
"F",37,"D","738",2024-04-12,2024-04-26,2024-05-03,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,130,144,151,196,196,NA,NA
"F",38,"C","585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",38,"D","756",2024-03-08,2024-03-28,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,NA,NA,95,115,130,158,158,NA,NA
"F",39,"C","1077",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"F",39,"D","161",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,172,NA
"F",40,"C","1210",2024-02-16,2024-03-19,2024-03-28,2024-05-10,2024-05-10,NA,NA,"14-May","1/26 top of stem broken",NA,74,106,115,158,158,NA,NA
"F",40,"D","969",NA,NA,NA,NA,NA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA
"F",41,"C","616",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,130,137,186,186,NA,NA
"F",41,"D","510",2024-04-26,2024-05-03,2024-05-03,2024-05-31,2024-06-07,NA,NA,NA,NA,NA,144,151,151,179,186,NA,NA
"F",42,"C","1246",2024-04-12,2024-04-26,2024-05-10,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,130,144,158,196,196,NA,NA
"F",42,"D","14",2024-03-08,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",95,123,130,164,164,NA,NA
"F",43,"C","2020",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"F",43,"D","293",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"severely wilted","LV1",NA,NA,NA,NA,NA,115,NA
"F",44,"C","1017",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"F",44,"D","1352",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,123,130,158,164,NA,NA
"F",45,"C","438",2024-03-28,2024-04-12,2024-04-26,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,115,130,144,172,172,NA,NA
"F",45,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
